transaction_id,date,ville,type,modele,prix,duree_location_mois
TX00425,2024-01-18,Paris,vente,Renault Clio,37769.82,
TX00426,2023-02-26,Lyon,vente,BMW X3,43567.07,
TX00427,2023-01-22,Marseille,location,Peugeot 208,1315.74,17
TX00428,2023-05-10,Marseille,location,Mercedes C Class,897.28,16
TX00429,2023-01-29,Lyon,vente,Renault Clio,87452.97,
TX00430,2024-01-11,Paris,vente,Peugeot 208,66024.65,
TX00431,2023-01-13,Paris,location,Tesla Model 3,527.16,37
TX00432,2023-01-20,Lyon,location,BMW X3,691.18,27
TX00433,2024-04-15,Paris,vente,Audi A4,37518.47,
TX00434,2023-08-11,Marseille,location,Renault Clio,261.65,33
TX00435,2024-04-07,Marseille,location,Renault Clio,1108.43,29
TX00436,2023-03-23,Marseille,vente,Mercedes C Class,77111.61,
TX00437,2023-08-09,Marseille,location,Mercedes C Class,463.3,4
TX00438,2023-02-28,Marseille,location,Tesla Model 3,1402.31,8
TX00439,2023-03-09,Paris,vente,Mercedes C Class,56715.01,
TX00440,2023-11-15,Paris,location,Audi A4,372.98,16
TX00441,2024-04-04,Paris,vente,Peugeot 208,39869.57,
TX00442,2024-04-30,Lyon,location,Audi A4,660.8,27
TX00443,2023-05-27,Lyon,vente,Audi A4,73251.37,
TX00444,2023-02-18,Paris,vente,Tesla Model 3,56188.39,
TX00445,2023-11-03,Marseille,vente,Peugeot 208,52702.48,
TX00446,2023-10-23,Lyon,location,Mercedes C Class,1230.42,40
TX00447,2024-02-09,Paris,vente,Tesla Model 3,43725.75,
TX00448,2023-10-07,Lyon,vente,BMW X3,22026.68,
TX00449,2023-08-09,Paris,location,Mercedes C Class,905.38,33
TX00450,2023-09-11,Paris,location,Tesla Model 3,519.76,8
TX00451,2023-03-27,Paris,vente,BMW X3,68809.56,
TX00452,2024-03-10,Paris,vente,Audi A4,57949.13,
TX00453,2023-02-12,Lyon,vente,Mercedes C Class,86420.36,
TX00454,2024-01-19,Paris,vente,BMW X3,60321.22,
TX00455,2023-05-26,Marseille,vente,Tesla Model 3,60135.33,
TX00456,2023-11-11,Marseille,vente,Mercedes C Class,85205.37,
TX00457,2023-06-05,Paris,location,Mercedes C Class,838.51,23
TX00458,2024-03-11,Marseille,location,Tesla Model 3,469.13,41
TX00459,2023-05-20,Lyon,vente,Mercedes C Class,40643.64,
TX00460,2024-01-16,Marseille,location,Peugeot 208,1485.5,1
TX00461,2024-03-11,Paris,location,Mercedes C Class,227.94,9
TX00462,2023-01-18,Paris,location,Renault Clio,1292.98,45
TX00463,2023-07-15,Lyon,vente,Tesla Model 3,66902.9,
TX00464,2023-08-24,Marseille,location,Renault Clio,433.29,12
TX00465,2023-04-18,Paris,vente,Mercedes C Class,85822.88,
TX00466,2024-04-12,Marseille,location,Mercedes C Class,364.44,17
TX00467,2023-01-12,Paris,vente,Audi A4,37917.13,
TX00468,2023-11-14,Lyon,vente,Peugeot 208,63684.79,
TX00469,2024-01-15,Marseille,vente,Renault Clio,65596.25,
TX00470,2023-11-11,Lyon,location,Audi A4,580.73,32
TX00471,2023-01-15,Lyon,vente,Mercedes C Class,23620.8,
TX00472,2023-01-03,Lyon,location,Renault Clio,981.6,18
TX00473,2023-08-11,Marseille,location,Peugeot 208,299.96,25
TX00474,2023-02-10,Lyon,vente,Audi A4,62019.32,
TX00475,2023-08-09,Lyon,vente,Mercedes C Class,47852.46,
TX00476,2023-11-16,Marseille,vente,Tesla Model 3,25594.3,
TX00477,2023-09-19,Paris,vente,BMW X3,56656.73,
TX00478,2023-09-22,Paris,location,Peugeot 208,874.0,2
TX00479,2023-07-30,Lyon,location,BMW X3,1174.7,47
TX00480,2024-02-07,Paris,vente,Tesla Model 3,89079.56,
TX00481,2023-12-24,Lyon,location,Mercedes C Class,948.34,23
TX00482,2023-02-23,Marseille,vente,BMW X3,16049.76,
TX00483,2023-03-20,Paris,vente,Mercedes C Class,51221.87,
TX00484,2023-05-21,Paris,vente,Mercedes C Class,49608.2,
TX00485,2023-12-11,Marseille,vente,Audi A4,55047.75,
TX00486,2024-02-19,Marseille,location,Audi A4,689.27,19
TX00487,2023-07-18,Lyon,vente,Audi A4,47589.0,
TX00488,2023-01-29,Paris,location,BMW X3,1057.9,39
TX00489,2023-05-30,Paris,vente,BMW X3,45289.03,
TX00490,2023-06-21,Marseille,vente,Audi A4,65721.84,
TX00491,2023-07-10,Paris,location,Mercedes C Class,1458.55,14
TX00492,2024-04-24,Lyon,location,Audi A4,445.71,42
TX00493,2024-01-09,Lyon,vente,Renault Clio,57302.68,
TX00494,2024-04-12,Lyon,vente,BMW X3,17915.87,
TX00495,2023-02-24,Marseille,location,Audi A4,1204.3,33
TX00496,2023-05-08,Lyon,location,Peugeot 208,657.11,32
TX00497,2024-04-02,Lyon,vente,BMW X3,23698.03,
TX00498,2023-04-16,Marseille,vente,BMW X3,22492.95,
TX00499,2023-06-15,Paris,location,Peugeot 208,1278.54,8
TX00500,2023-01-26,Paris,vente,Peugeot 208,60643.78,
TX00501,2023-05-20,Lyon,location,Tesla Model 3,1433.28,3
TX00502,2024-04-18,Lyon,location,Mercedes C Class,1401.4,29
TX00503,2024-04-20,Paris,location,Tesla Model 3,1261.3,17
TX00504,2023-05-02,Lyon,vente,BMW X3,56548.84,
TX00505,2024-02-18,Paris,location,Audi A4,1108.6,45
TX00506,2023-05-07,Paris,vente,Mercedes C Class,75451.98,
TX00507,2023-06-29,Marseille,vente,Mercedes C Class,41419.47,
TX00508,2023-01-16,Lyon,vente,Peugeot 208,50212.86,
TX00509,2023-11-06,Paris,vente,Peugeot 208,49688.33,
TX00510,2023-03-19,Lyon,vente,BMW X3,38460.42,
TX00511,2024-01-10,Paris,location,BMW X3,1358.63,29
TX00512,2023-12-22,Paris,location,Mercedes C Class,1188.62,8
TX00513,2024-04-03,Lyon,location,Tesla Model 3,321.84,11
TX00514,2023-09-05,Lyon,location,Renault Clio,1292.72,37
TX00515,2024-02-02,Marseille,location,Tesla Model 3,289.68,16
TX00516,2024-04-28,Lyon,location,Mercedes C Class,569.62,45
TX00517,2024-04-05,Marseille,location,Audi A4,1262.36,35
TX00518,2023-02-04,Lyon,location,Renault Clio,1387.79,35
TX00519,2023-03-02,Paris,location,Audi A4,564.98,12
TX00520,2023-10-28,Lyon,location,Peugeot 208,441.52,35
TX00521,2023-08-15,Marseille,location,Audi A4,245.2,28
TX00522,2023-05-17,Marseille,vente,Tesla Model 3,49616.45,
TX00523,2023-10-03,Lyon,vente,Tesla Model 3,63811.16,
TX00524,2023-12-18,Marseille,vente,Audi A4,75327.78,
TX00525,2023-01-03,Lyon,vente,Audi A4,28927.7,
TX00526,2023-04-03,Lyon,location,Peugeot 208,1494.46,24
TX00527,2023-09-30,Lyon,location,Peugeot 208,673.99,48
TX00528,2023-10-07,Paris,location,Tesla Model 3,1080.43,32
TX00529,2023-12-06,Paris,vente,Peugeot 208,21068.51,
TX00530,2023-03-21,Lyon,location,Audi A4,775.73,40
TX00531,2023-10-23,Lyon,location,Peugeot 208,396.78,38
TX00532,2023-02-13,Marseille,location,Peugeot 208,499.03,41
TX00533,2024-02-15,Lyon,location,Tesla Model 3,990.25,10
TX00534,2024-04-17,Paris,location,Tesla Model 3,1371.19,1
TX00535,2024-01-29,Paris,location,Tesla Model 3,1458.01,24
TX00536,2023-10-09,Marseille,vente,Audi A4,23178.48,
TX00537,2023-11-04,Paris,location,Tesla Model 3,773.09,44
TX00538,2023-11-13,Paris,location,Mercedes C Class,794.3,44
TX00539,2024-02-06,Paris,vente,Renault Clio,19646.94,
TX00540,2023-11-17,Lyon,location,Renault Clio,549.61,46
TX00541,2023-04-30,Marseille,vente,Mercedes C Class,31062.08,
TX00542,2023-07-30,Lyon,location,Audi A4,541.1,37
TX00543,2023-02-21,Lyon,location,Peugeot 208,1077.64,34
TX00544,2023-12-13,Marseille,vente,Renault Clio,70005.77,
TX00545,2024-02-25,Lyon,vente,BMW X3,65980.51,
TX00546,2023-01-16,Marseille,vente,Renault Clio,18466.93,
TX00547,2024-02-03,Lyon,location,BMW X3,1376.74,16
TX00548,2023-04-27,Marseille,vente,Peugeot 208,84231.92,
TX00549,2023-03-03,Lyon,location,BMW X3,953.02,39
TX00550,2023-02-18,Lyon,vente,Renault Clio,81820.75,
TX00551,2023-11-03,Lyon,location,Peugeot 208,875.29,25
TX00552,2023-04-21,Lyon,vente,Renault Clio,45449.93,
TX00553,2024-04-05,Lyon,location,Audi A4,304.14,17
TX00554,2023-03-09,Paris,vente,Mercedes C Class,54282.04,
TX00555,2024-02-12,Lyon,vente,Renault Clio,55260.23,
TX00556,2023-10-18,Lyon,location,Renault Clio,393.35,25
TX00557,2023-03-12,Lyon,location,Peugeot 208,1059.76,25
TX00558,2023-03-17,Marseille,vente,Peugeot 208,65374.23,
TX00559,2023-03-29,Paris,location,Audi A4,1219.57,9
TX00560,2023-05-07,Lyon,vente,Audi A4,69925.89,
TX00561,2024-01-24,Marseille,location,Renault Clio,340.19,16
TX00562,2023-03-11,Paris,location,Tesla Model 3,1406.54,6
TX00563,2023-06-01,Lyon,location,Renault Clio,365.84,36
TX00564,2024-03-14,Paris,vente,BMW X3,29516.98,
TX00565,2024-03-28,Paris,location,Audi A4,729.1,18
TX00566,2023-08-26,Paris,vente,Renault Clio,21759.19,
TX00567,2023-11-02,Marseille,vente,Tesla Model 3,88550.54,
TX00568,2023-12-24,Lyon,location,Tesla Model 3,657.33,46
TX00569,2023-05-17,Lyon,vente,Mercedes C Class,53959.25,
TX00570,2024-04-24,Marseille,vente,Tesla Model 3,44962.4,
TX00571,2024-03-28,Marseille,location,Mercedes C Class,829.79,33
TX00572,2023-05-16,Marseille,vente,Mercedes C Class,86091.29,
TX00573,2024-04-15,Marseille,vente,Renault Clio,63531.64,
TX00574,2023-08-26,Paris,location,Tesla Model 3,1061.45,47
TX00575,2023-04-10,Marseille,location,Audi A4,817.28,32
TX00576,2023-03-31,Marseille,location,BMW X3,245.22,4
TX00577,2023-08-05,Marseille,vente,Audi A4,74631.96,
TX00578,2024-01-05,Marseille,vente,Peugeot 208,15206.36,
TX00579,2023-07-15,Lyon,location,Tesla Model 3,1125.14,34
TX00580,2023-12-07,Marseille,vente,Peugeot 208,38812.53,
TX00581,2023-04-20,Lyon,location,Mercedes C Class,1300.3,14
TX00582,2023-07-21,Lyon,vente,BMW X3,80181.98,
TX00583,2023-12-04,Marseille,location,Tesla Model 3,1358.98,34
TX00584,2023-01-11,Paris,vente,Mercedes C Class,86714.12,
TX00585,2023-08-04,Lyon,location,Tesla Model 3,275.06,42
TX00586,2023-08-12,Marseille,vente,Peugeot 208,54379.72,
TX00587,2023-12-03,Paris,location,Audi A4,737.37,20
TX00588,2023-05-03,Paris,vente,Renault Clio,33298.49,
TX00589,2023-11-18,Paris,location,Renault Clio,1299.35,1
TX00590,2024-03-21,Lyon,location,Audi A4,994.64,16
TX00591,2023-09-27,Lyon,location,BMW X3,379.83,28
TX00592,2023-04-03,Lyon,location,BMW X3,1155.24,19
TX00593,2023-12-28,Paris,vente,Renault Clio,33495.33,
TX00594,2023-11-24,Lyon,location,Audi A4,1289.6,43
TX00595,2023-05-05,Paris,vente,BMW X3,67945.7,
TX00596,2023-09-10,Paris,location,BMW X3,1363.64,35
TX00597,2023-09-21,Lyon,vente,Peugeot 208,36013.1,
TX00598,2023-07-06,Marseille,vente,Audi A4,71575.13,
TX00599,2023-10-26,Lyon,vente,Tesla Model 3,70742.22,
TX00600,2023-09-29,Marseille,vente,Renault Clio,34992.8,
TX00601,2023-05-06,Paris,vente,Mercedes C Class,70259.07,
TX00602,2023-11-04,Lyon,vente,Renault Clio,33220.3,
TX00603,2023-12-05,Marseille,location,Renault Clio,498.04,31
TX00604,2024-04-14,Lyon,vente,Tesla Model 3,30394.3,
TX00605,2023-05-20,Marseille,vente,Peugeot 208,30457.53,
TX00606,2023-04-03,Lyon,location,Tesla Model 3,1300.47,18
TX00607,2024-04-21,Lyon,vente,Tesla Model 3,60861.45,
TX00608,2023-12-27,Marseille,vente,Tesla Model 3,54213.43,
TX00609,2023-05-09,Marseille,location,BMW X3,577.78,1
TX00610,2024-02-03,Paris,vente,Tesla Model 3,76038.2,
TX00611,2023-10-31,Marseille,vente,Audi A4,79364.55,
TX00612,2023-03-26,Marseille,vente,Renault Clio,27332.04,
TX00613,2023-09-23,Paris,vente,BMW X3,37150.04,
TX00614,2023-05-22,Paris,vente,Audi A4,39856.13,
TX00615,2023-11-22,Lyon,location,Renault Clio,1181.57,32
TX00616,2023-07-05,Paris,location,BMW X3,698.71,29
TX00617,2023-05-26,Lyon,location,Mercedes C Class,449.2,26
TX00618,2023-05-25,Marseille,vente,Mercedes C Class,56658.64,
TX00619,2023-01-03,Paris,vente,Audi A4,78988.55,
TX00620,2024-03-26,Marseille,vente,Mercedes C Class,20911.89,
TX00621,2023-04-06,Marseille,location,Renault Clio,1114.55,35
TX00622,2023-11-27,Marseille,location,Audi A4,541.77,36
TX00623,2023-03-29,Marseille,location,Peugeot 208,334.69,33
TX00624,2023-01-17,Paris,location,Audi A4,354.67,26
TX00625,2023-12-31,Paris,location,Peugeot 208,232.43,26
TX00626,2024-01-13,Paris,vente,Renault Clio,88747.91,
TX00627,2023-04-21,Lyon,location,Audi A4,792.99,1
TX00628,2023-01-14,Paris,location,Audi A4,1206.07,14
TX00629,2024-04-04,Lyon,location,BMW X3,1471.11,19
TX00630,2024-04-15,Marseille,vente,Mercedes C Class,35151.55,
TX00631,2024-01-18,Lyon,vente,Tesla Model 3,24549.37,
TX00632,2023-08-14,Paris,vente,Audi A4,88684.51,
TX00633,2023-10-20,Marseille,vente,Mercedes C Class,55327.45,
TX00634,2024-02-27,Marseille,vente,BMW X3,87245.74,
TX00635,2023-05-17,Paris,vente,Peugeot 208,31996.36,
TX00636,2023-05-25,Marseille,location,Mercedes C Class,432.6,47
TX00637,2023-07-28,Paris,vente,Renault Clio,62861.83,
TX00638,2024-02-06,Marseille,location,Tesla Model 3,746.48,9
TX00639,2024-02-06,Paris,vente,BMW X3,21664.64,
TX00640,2023-11-25,Lyon,location,Renault Clio,689.35,20
TX00641,2024-02-11,Lyon,location,Mercedes C Class,555.24,4
TX00642,2023-09-22,Marseille,vente,Renault Clio,42101.11,
TX00643,2024-04-17,Marseille,vente,Audi A4,28977.35,
TX00644,2024-03-14,Marseille,location,Audi A4,497.14,34
TX00645,2023-07-13,Marseille,location,Audi A4,539.74,23
TX00646,2023-07-26,Paris,vente,Mercedes C Class,72796.04,
TX00647,2023-04-16,Paris,location,Audi A4,700.22,4
TX00648,2023-06-16,Lyon,vente,Tesla Model 3,79346.67,
TX00649,2023-06-07,Marseille,location,BMW X3,1304.35,32
TX00650,2023-10-14,Paris,vente,Mercedes C Class,29945.76,
TX00651,2023-06-10,Paris,vente,Peugeot 208,60564.34,
TX00652,2023-01-29,Paris,location,BMW X3,934.3,48
TX00653,2023-09-25,Paris,location,Audi A4,225.14,37
TX00654,2023-07-06,Lyon,vente,BMW X3,35758.97,
TX00655,2024-02-27,Marseille,location,Renault Clio,910.1,45
TX00656,2024-03-03,Lyon,location,Audi A4,290.0,7
TX00657,2023-03-26,Marseille,location,Tesla Model 3,871.14,17
TX00658,2023-04-15,Lyon,vente,Peugeot 208,52051.83,
TX00659,2023-09-26,Lyon,vente,Audi A4,73076.04,
TX00660,2023-09-02,Paris,vente,BMW X3,17255.1,
TX00661,2023-04-16,Marseille,vente,Tesla Model 3,37016.3,
TX00662,2023-07-04,Marseille,location,Mercedes C Class,705.22,18
TX00663,2023-06-12,Lyon,location,Mercedes C Class,428.71,20
TX00664,2023-10-25,Paris,location,Tesla Model 3,754.38,8
TX00665,2023-11-04,Marseille,vente,Mercedes C Class,23763.32,
TX00666,2023-07-04,Paris,vente,Peugeot 208,67538.31,
TX00667,2024-01-28,Lyon,location,Tesla Model 3,975.98,28
TX00668,2024-01-01,Paris,vente,Audi A4,18626.5,
TX00669,2023-07-28,Lyon,location,Audi A4,1194.17,41
TX00670,2023-05-19,Marseille,vente,Renault Clio,60056.11,
TX00671,2023-11-27,Lyon,vente,BMW X3,80785.21,
TX00672,2023-06-01,Marseille,location,Audi A4,837.61,36
TX00673,2023-06-06,Lyon,vente,Peugeot 208,15516.11,
TX00674,2023-10-25,Paris,vente,Audi A4,79181.22,
TX00675,2024-04-24,Paris,vente,Peugeot 208,51535.8,
TX00676,2024-04-28,Paris,location,Tesla Model 3,718.83,43
TX00677,2023-09-23,Paris,location,Audi A4,999.02,11
TX00678,2023-09-28,Paris,vente,Tesla Model 3,75142.04,
TX00679,2023-12-17,Lyon,location,BMW X3,493.97,1
TX00680,2024-02-01,Marseille,vente,BMW X3,78123.52,
TX00681,2023-07-26,Marseille,location,Renault Clio,667.89,7
TX00682,2023-02-04,Marseille,location,Renault Clio,251.04,24
TX00683,2024-04-01,Paris,location,Audi A4,1056.56,6
TX00684,2024-02-24,Paris,vente,BMW X3,25641.64,
TX00685,2023-08-22,Lyon,vente,Renault Clio,72620.0,
TX00686,2023-12-06,Lyon,vente,Audi A4,58078.24,
TX00687,2023-06-21,Marseille,vente,Renault Clio,41532.02,
TX00688,2023-08-18,Lyon,location,Peugeot 208,729.78,43
TX00689,2023-07-03,Marseille,location,Tesla Model 3,1352.37,22
TX00690,2023-09-28,Paris,location,Peugeot 208,1162.98,47
TX00691,2023-11-19,Marseille,location,BMW X3,325.24,2
TX00692,2023-08-20,Marseille,location,Peugeot 208,257.16,2
TX00693,2023-12-27,Lyon,location,Audi A4,275.56,31
TX00694,2023-07-28,Lyon,location,Renault Clio,1395.04,25
TX00695,2023-02-04,Paris,location,Renault Clio,467.82,27
TX00696,2024-04-13,Lyon,location,Peugeot 208,900.53,10
TX00697,2023-01-14,Marseille,location,Mercedes C Class,331.89,7
TX00698,2024-03-22,Marseille,location,BMW X3,479.86,23
TX00699,2023-08-09,Marseille,vente,BMW X3,17780.95,
TX00700,2023-10-10,Paris,vente,Mercedes C Class,65520.03,
TX00701,2023-05-08,Marseille,location,Renault Clio,1133.0,6
TX00702,2023-09-12,Marseille,location,Renault Clio,243.64,23
TX00703,2024-04-26,Marseille,location,BMW X3,494.04,13
TX00704,2024-02-28,Marseille,location,Mercedes C Class,752.92,4
TX00705,2023-06-15,Paris,location,Tesla Model 3,854.01,36
TX00706,2023-09-04,Paris,location,Renault Clio,1356.84,40
TX00707,2023-08-20,Lyon,vente,Renault Clio,76758.33,
TX00708,2023-11-19,Lyon,location,BMW X3,342.2,11
TX00709,2023-10-12,Marseille,location,Mercedes C Class,721.71,33
TX00710,2023-07-26,Lyon,location,Audi A4,263.77,25
TX00711,2024-02-11,Paris,location,Peugeot 208,672.83,26
TX00712,2023-08-26,Marseille,location,BMW X3,1450.41,23
TX00713,2023-10-19,Marseille,location,BMW X3,265.89,3
TX00714,2023-12-02,Marseille,location,Mercedes C Class,1166.4,6
TX00715,2024-01-08,Paris,location,Peugeot 208,229.46,20
TX00716,2023-08-17,Paris,location,Mercedes C Class,838.59,28
TX00717,2023-01-22,Lyon,vente,Audi A4,41068.97,
TX00718,2023-06-26,Lyon,location,Renault Clio,1452.25,1
TX00719,2023-07-22,Paris,vente,Peugeot 208,63668.2,
TX00720,2023-02-21,Lyon,vente,Peugeot 208,59037.35,
TX00721,2023-06-01,Lyon,vente,Peugeot 208,29480.86,
TX00722,2023-05-11,Lyon,vente,BMW X3,61675.77,
TX00723,2024-03-19,Lyon,vente,Tesla Model 3,29471.47,
TX00724,2023-02-16,Lyon,vente,Tesla Model 3,23052.84,
TX00725,2023-07-30,Marseille,vente,Renault Clio,67642.26,
TX00726,2023-03-21,Lyon,location,BMW X3,286.98,20
TX00727,2024-01-12,Marseille,location,Peugeot 208,567.98,9
TX00728,2023-11-09,Paris,vente,BMW X3,33347.98,
TX00729,2023-11-30,Paris,location,Tesla Model 3,1266.43,1
TX00730,2023-08-06,Paris,location,BMW X3,1460.25,25
TX00731,2023-08-04,Paris,location,Renault Clio,1489.14,15
TX00732,2023-12-26,Marseille,vente,Renault Clio,55947.03,
TX00733,2023-11-04,Paris,vente,Audi A4,83455.65,
TX00734,2023-06-11,Marseille,vente,Tesla Model 3,25394.54,
TX00735,2023-11-08,Lyon,vente,BMW X3,86981.58,
TX00736,2024-02-26,Marseille,location,Mercedes C Class,1321.82,42
TX00737,2023-01-13,Marseille,vente,Peugeot 208,33066.59,
TX00738,2024-03-05,Lyon,location,Audi A4,1311.98,6
TX00739,2023-11-18,Lyon,vente,Audi A4,42617.31,
TX00740,2023-10-02,Lyon,location,Audi A4,319.19,15
TX00741,2024-01-08,Lyon,vente,Audi A4,40238.11,
TX00742,2023-02-17,Lyon,vente,Mercedes C Class,47164.71,
TX00743,2024-01-08,Paris,location,Mercedes C Class,1151.15,35
TX00744,2023-01-24,Paris,vente,Audi A4,73837.74,
TX00745,2024-01-05,Lyon,location,Audi A4,1189.99,25
TX00746,2023-07-18,Marseille,location,Renault Clio,1413.68,17
TX00747,2023-06-16,Paris,vente,Mercedes C Class,16929.39,
TX00748,2024-04-10,Lyon,location,Audi A4,277.52,8
TX00749,2024-02-12,Paris,vente,Peugeot 208,47436.19,
TX00750,2023-10-04,Marseille,vente,Tesla Model 3,15083.09,
TX00751,2023-09-04,Paris,vente,Tesla Model 3,15441.63,
TX00752,2024-04-16,Marseille,vente,Audi A4,52861.12,
TX00753,2023-09-30,Marseille,location,Audi A4,1332.77,18
TX00754,2023-07-03,Lyon,location,Mercedes C Class,1211.59,13
TX00755,2023-06-30,Paris,vente,Tesla Model 3,21223.59,
TX00756,2023-10-04,Marseille,location,Peugeot 208,707.19,38
TX00757,2024-03-05,Marseille,vente,Renault Clio,18817.0,
TX00758,2023-07-17,Lyon,location,Renault Clio,245.76,31
TX00759,2023-08-26,Paris,location,BMW X3,1401.66,15
TX00760,2023-12-13,Marseille,vente,BMW X3,48503.38,
TX00761,2023-07-26,Marseille,location,Tesla Model 3,625.12,29
TX00762,2023-02-08,Lyon,location,BMW X3,1429.38,32
TX00763,2023-09-29,Lyon,vente,BMW X3,41269.59,
TX00764,2023-09-14,Marseille,vente,Peugeot 208,36693.44,
TX00765,2023-01-11,Marseille,vente,BMW X3,58900.22,
TX00766,2023-12-05,Marseille,vente,Mercedes C Class,80677.88,
TX00767,2023-07-26,Lyon,vente,Peugeot 208,39806.76,
TX00768,2023-04-08,Lyon,location,Renault Clio,283.83,3
TX00769,2023-04-10,Marseille,vente,Audi A4,78731.84,
TX00770,2023-10-30,Marseille,location,Audi A4,1078.4,1
TX00771,2023-03-22,Marseille,vente,Tesla Model 3,20356.88,
TX00772,2023-10-31,Marseille,location,Audi A4,486.95,17
TX00773,2024-03-31,Marseille,vente,Audi A4,61463.78,
TX00774,2023-04-23,Lyon,vente,Mercedes C Class,87062.12,
TX00775,2023-01-11,Lyon,vente,Renault Clio,46941.69,
TX00776,2023-01-02,Paris,vente,Renault Clio,86315.99,
TX00777,2023-04-24,Marseille,vente,Tesla Model 3,60332.37,
TX00778,2023-10-21,Marseille,location,Tesla Model 3,798.3,2
TX00779,2023-07-24,Paris,location,Peugeot 208,1484.51,19
TX00780,2023-02-01,Lyon,vente,Peugeot 208,47420.74,
TX00781,2023-08-25,Paris,vente,BMW X3,52925.74,
TX00782,2023-11-12,Paris,vente,Peugeot 208,49083.08,
TX00783,2023-03-02,Marseille,vente,Peugeot 208,22752.54,
TX00784,2024-01-31,Lyon,vente,Audi A4,15824.9,
TX00785,2023-05-22,Lyon,vente,Renault Clio,25636.93,
TX00786,2023-07-11,Paris,location,Renault Clio,997.23,31
TX00787,2023-10-29,Marseille,location,Peugeot 208,1226.25,3
TX00788,2023-12-08,Paris,vente,BMW X3,64333.51,
TX00789,2024-02-10,Paris,vente,Audi A4,26740.39,
TX00790,2023-03-03,Marseille,vente,Tesla Model 3,73386.51,
TX00791,2023-09-15,Lyon,location,Tesla Model 3,509.85,25
TX00792,2023-08-15,Lyon,location,Renault Clio,564.38,26
TX00793,2023-08-25,Paris,location,Renault Clio,1221.81,28
TX00794,2023-07-17,Paris,location,Renault Clio,1433.95,24
TX00795,2023-10-14,Lyon,vente,Renault Clio,71180.04,
TX00796,2023-01-03,Lyon,location,BMW X3,1378.48,47
TX00797,2023-04-21,Paris,vente,Peugeot 208,42387.21,
TX00798,2023-10-23,Paris,location,Peugeot 208,288.1,47
TX00799,2023-09-20,Paris,location,Audi A4,229.56,32
TX00800,2024-02-10,Lyon,vente,BMW X3,36303.45,
TX00801,2023-11-01,Paris,vente,Peugeot 208,34861.42,
TX00802,2023-08-10,Marseille,vente,Peugeot 208,79449.39,
TX00803,2023-03-23,Lyon,vente,Audi A4,47822.73,
TX00804,2023-01-08,Marseille,location,Peugeot 208,1494.61,2
TX00805,2024-01-13,Lyon,vente,Renault Clio,33209.31,
TX00806,2023-05-29,Lyon,vente,Tesla Model 3,30791.76,
TX00807,2024-04-18,Marseille,vente,Renault Clio,21166.79,
TX00808,2024-02-16,Paris,location,Mercedes C Class,500.96,43
TX00809,2023-02-25,Marseille,vente,Audi A4,49079.29,
TX00810,2023-07-02,Lyon,location,Tesla Model 3,234.71,23
TX00811,2023-12-31,Lyon,location,Mercedes C Class,353.11,12
TX00812,2023-05-06,Marseille,vente,Mercedes C Class,22135.59,
TX00813,2024-02-22,Paris,vente,Peugeot 208,73029.53,
